seqnames	start	end	width	strand	peakNames	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	symbol
chr2	75708407	75708835	429	*	c("macs_DMSO1__DMSO_1_new_peak_2460", "macs_DMSO2__DMSO_2_new_peak_2496", "macs_OLAP2__OLAP_2_new_peak_2626", "macs_OLAP1__OLAP_1_new_peak_2303")	1290	ENSG00000237293	75691580	75711579	+	inside	16827	2744	Overlapping	NA
chr2	75708407	75708835	429	*	c("macs_DMSO1__DMSO_1_new_peak_2460", "macs_DMSO2__DMSO_2_new_peak_2496", "macs_OLAP2__OLAP_2_new_peak_2626", "macs_OLAP1__OLAP_1_new_peak_2303")	1290	ENSG00000238410	75706703	75726702	+	inside	1704	1704	NearestLocation	NA
chr2	76605311	76605575	265	*	c("macs_OLAP1__OLAP_1_new_peak_2304", "macs_DMSO2__DMSO_2_new_peak_2497", "macs_DMSO1__DMSO_1_new_peak_2462", "macs_OLAP2__OLAP_2_new_peak_2627")	1291	ENSG00000200488	76662537	76682536	-	downstream	77225	56962	NearestLocation	NA
chr2	77078099	77078417	319	*	c("macs_DMSO2__DMSO_2_new_peak_2498", "macs_DMSO1__DMSO_1_new_peak_2464", "macs_OLAP2__OLAP_2_new_peak_2628", "macs_OLAP1__OLAP_1_new_peak_2305")	1292	ENSG00000200028	76990045	77010044	+	downstream	88054	68055	NearestLocation	NA
chr2	77465566	77465835	270	*	c("macs_OLAP1__OLAP_1_new_peak_2306", "macs_OLAP2__OLAP_2_new_peak_2629", "macs_DMSO1__DMSO_1_new_peak_2465", "macs_DMSO2__DMSO_2_new_peak_2499")	1293	ENSG00000234653	77203092	77223091	+	downstream	262474	242475	NearestLocation	LOC101927907
chr2	79492922	79493412	491	*	c("macs_OLAP1__OLAP_1_new_peak_2307", "macs_OLAP2__OLAP_2_new_peak_2632", "macs_DMSO1__DMSO_1_new_peak_2468", "macs_DMSO2__DMSO_2_new_peak_2501")	1294	ENSG00000066032	79402358	79422357	+	downstream	90564	70565	NearestLocation	CTNNA2
chr2	80019244	80019609	366	*	c("macs_DMSO1__DMSO_1_new_peak_2469", "macs_OLAP1__OLAP_1_new_peak_2308", "macs_OLAP2__OLAP_2_new_peak_2635", "macs_DMSO2__DMSO_2_new_peak_2503")	1295	ENSG00000241492	79854081	79874080	-	upstream	-145164	145164	NearestLocation	NA
chr2	82921979	82922394	416	*	c("macs_DMSO1__DMSO_1_new_peak_2473", "macs_DMSO2__DMSO_2_new_peak_2506", "macs_OLAP2__OLAP_2_new_peak_2637", "macs_OLAP1__OLAP_1_new_peak_2311")	1296	ENSG00000226860	82826777	82846776	+	downstream	95202	75203	NearestLocation	NA
chr2	83834384	83834822	439	*	c("macs_OLAP2__OLAP_2_new_peak_2640", "macs_DMSO1__DMSO_1_new_peak_2474", "macs_OLAP1__OLAP_1_new_peak_2313", "macs_DMSO2__DMSO_2_new_peak_2508")	1297	ENSG00000224627	83812081	83832080	+	downstream	22303	2304	NearestLocation	NA
chr2	83907846	83908138	293	*	c("macs_OLAP1__OLAP_1_new_peak_2314", "macs_OLAP2__OLAP_2_new_peak_2642", "macs_DMSO2__DMSO_2_new_peak_2509", "macs_DMSO1__DMSO_1_new_peak_2476")	1298	ENSG00000199295	83874860	83894859	+	downstream	32986	12987	NearestLocation	NA
chr2	85185713	85185986	274	*	c("macs_OLAP2__OLAP_2_new_peak_2644", "macs_DMSO1__DMSO_1_new_peak_2478", "macs_OLAP1__OLAP_1_new_peak_2316", "macs_DMSO2__DMSO_2_new_peak_2510")	1299	ENSG00000176407	85188217	85208216	+	upstream	-2504	2231	NearestLocation	KCMF1
chr2	85648538	85648892	355	*	c("macs_DMSO2__DMSO_2_new_peak_2511", "macs_DMSO1__DMSO_1_new_peak_2479", "macs_OLAP2__OLAP_2_new_peak_2645", "macs_OLAP1__OLAP_1_new_peak_2317")	1300	ENSG00000042493	85635556	85655555	-	inside	7017	6663	Overlapping	CAPG
chr2	85648538	85648892	355	*	c("macs_DMSO2__DMSO_2_new_peak_2511", "macs_DMSO1__DMSO_1_new_peak_2479", "macs_OLAP2__OLAP_2_new_peak_2645", "macs_OLAP1__OLAP_1_new_peak_2317")	1300	ENSG00000152292	85635845	85655844	+	inside	12693	6952	Overlapping	SH2D6
chr2	85648538	85648892	355	*	c("macs_DMSO2__DMSO_2_new_peak_2511", "macs_DMSO1__DMSO_1_new_peak_2479", "macs_OLAP2__OLAP_2_new_peak_2645", "macs_OLAP1__OLAP_1_new_peak_2317")	1300	ENSG00000207207	85651631	85671630	+	upstream	-3093	2739	NearestLocation	NA
chr2	85935777	85936163	387	*	c("macs_DMSO2__DMSO_2_new_peak_2512", "macs_DMSO1__DMSO_1_new_peak_2480", "macs_OLAP2__OLAP_2_new_peak_2646", "macs_OLAP1__OLAP_1_new_peak_2318")	1301	ENSG00000203363	85904171	85924170	-	upstream	-11607	11607	NearestLocation	NA
chr2	100615410	100615834	425	*	c("macs_OLAP1__OLAP_1_new_peak_2324", "macs_DMSO1__DMSO_1_new_peak_2487", "macs_DMSO2__DMSO_2_new_peak_2520", "macs_OLAP2__OLAP_2_new_peak_2652")	1302	ENSG00000230393	100711382	100731381	+	upstream	-95972	95548	NearestLocation	NA
chr2	100684235	100684680	446	*	c("macs_OLAP1__OLAP_1_new_peak_2325", "macs_DMSO1__DMSO_1_new_peak_2489", "macs_DMSO2__DMSO_2_new_peak_2522", "macs_OLAP2__OLAP_2_new_peak_2653")	1303	ENSG00000230393	100711382	100731381	+	upstream	-27147	26702	NearestLocation	NA
chr2	102512298	102512679	382	*	c("macs_OLAP2__OLAP_2_new_peak_2657", "macs_OLAP1__OLAP_1_new_peak_2327", "macs_DMSO2__DMSO_2_new_peak_2525", "macs_DMSO1__DMSO_1_new_peak_2494")	1304	ENSG00000233404	102499180	102519179	+	inside	13118	6500	NearestLocation	NA
chr2	102737151	102737416	266	*	c("macs_DMSO1__DMSO_1_new_peak_2495", "macs_DMSO2__DMSO_2_new_peak_2526", "macs_OLAP2__OLAP_2_new_peak_2658", "macs_OLAP1__OLAP_1_new_peak_2328")	1305	ENSG00000227926	102727461	102747460	+	inside	9690	9690	NearestLocation	NA
chr2	105754250	105754513	264	*	c("macs_OLAP2__OLAP_2_new_peak_2661", "macs_OLAP1__OLAP_1_new_peak_2330", "macs_DMSO1__DMSO_1_new_peak_2499", "macs_DMSO2__DMSO_2_new_peak_2529")	1306	ENSG00000226508	105750572	105770571	+	inside	3678	3678	NearestLocation	LINC01918
chr2	105932514	105932782	269	*	c("macs_DMSO2__DMSO_2_new_peak_2531", "macs_OLAP2__OLAP_2_new_peak_2662", "macs_OLAP1__OLAP_1_new_peak_2331", "macs_DMSO1__DMSO_1_new_peak_2502")	1307	ENSG00000135966	105936492	105956491	-	downstream	23977	3710	Overlapping	TGFBRAP1
chr2	105932514	105932782	269	*	c("macs_DMSO2__DMSO_2_new_peak_2531", "macs_OLAP2__OLAP_2_new_peak_2662", "macs_OLAP1__OLAP_1_new_peak_2331", "macs_DMSO1__DMSO_1_new_peak_2502")	1307	ENSG00000235319	105930668	105950667	+	inside	1846	1846	NearestLocation	NA
chr2	108327728	108328052	325	*	c("macs_OLAP1__OLAP_1_new_peak_2333", "macs_OLAP2__OLAP_2_new_peak_2664", "macs_DMSO1__DMSO_1_new_peak_2504", "macs_DMSO2__DMSO_2_new_peak_2533")	1308	ENSG00000232991	108360569	108380568	+	upstream	-32841	32517	NearestLocation	GACAT1
chr2	108827712	108827924	213	*	c("macs_DMSO1__DMSO_1_new_peak_2505", "macs_OLAP2__OLAP_2_new_peak_2666", "macs_OLAP1__OLAP_1_new_peak_2335", "macs_DMSO2__DMSO_2_new_peak_2534")	1309	ENSG00000225328	108824298	108844297	-	inside	16585	3414	Overlapping	LINC01594
chr2	108827712	108827924	213	*	c("macs_DMSO1__DMSO_1_new_peak_2505", "macs_OLAP2__OLAP_2_new_peak_2666", "macs_OLAP1__OLAP_1_new_peak_2335", "macs_DMSO2__DMSO_2_new_peak_2534")	1309	ENSG00000236877	108832472	108852471	+	upstream	-4760	4548	NearestLocation	NA
chr2	108836587	108836839	253	*	c("macs_DMSO2__DMSO_2_new_peak_2535", "macs_DMSO1__DMSO_1_new_peak_2506", "macs_OLAP1__OLAP_1_new_peak_2336", "macs_OLAP2__OLAP_2_new_peak_2667")	1310	ENSG00000225328	108824298	108844297	-	inside	7710	7458	Overlapping	LINC01594
chr2	108836587	108836839	253	*	c("macs_DMSO2__DMSO_2_new_peak_2535", "macs_DMSO1__DMSO_1_new_peak_2506", "macs_OLAP1__OLAP_1_new_peak_2336", "macs_OLAP2__OLAP_2_new_peak_2667")	1310	ENSG00000236877	108832472	108852471	+	inside	4115	4115	NearestLocation	NA
chr2	113346069	113346415	347	*	c("macs_DMSO1__DMSO_1_new_peak_2509", "macs_OLAP1__OLAP_1_new_peak_2341", "macs_DMSO2__DMSO_2_new_peak_2540", "macs_OLAP2__OLAP_2_new_peak_2675")	1311	ENSG00000207383	113327162	113347161	-	inside	1092	746	NearestLocation	NA
chr2	113346069	113346415	347	*	c("macs_DMSO1__DMSO_1_new_peak_2509", "macs_OLAP1__OLAP_1_new_peak_2341", "macs_DMSO2__DMSO_2_new_peak_2540", "macs_OLAP2__OLAP_2_new_peak_2675")	1311	ENSG00000125611	113331818	113351817	+	inside	14251	5402	Overlapping	CHCHD5
chr2	113346069	113346415	347	*	c("macs_DMSO1__DMSO_1_new_peak_2509", "macs_OLAP1__OLAP_1_new_peak_2341", "macs_DMSO2__DMSO_2_new_peak_2540", "macs_OLAP2__OLAP_2_new_peak_2675")	1311	ENSG00000243389	113336618	113356617	+	inside	9451	9451	Overlapping	NA
chr2	113346069	113346415	347	*	c("macs_DMSO1__DMSO_1_new_peak_2509", "macs_OLAP1__OLAP_1_new_peak_2341", "macs_DMSO2__DMSO_2_new_peak_2540", "macs_OLAP2__OLAP_2_new_peak_2675")	1311	ENSG00000228251	113338374	113358373	+	inside	7695	7695	Overlapping	NA
chr2	113804401	113804788	388	*	c("macs_DMSO1__DMSO_1_new_peak_2512", "macs_OLAP1__OLAP_1_new_peak_2343", "macs_OLAP2__OLAP_2_new_peak_2676", "macs_DMSO2__DMSO_2_new_peak_2541")	1312	ENSG00000136696	113800445	113820444	-	inside	16043	3956	Overlapping	IL36B
chr2	113804401	113804788	388	*	c("macs_DMSO1__DMSO_1_new_peak_2512", "macs_OLAP1__OLAP_1_new_peak_2343", "macs_OLAP2__OLAP_2_new_peak_2676", "macs_DMSO2__DMSO_2_new_peak_2541")	1312	ENSG00000136695	113806216	113826215	+	upstream	-1815	1428	NearestLocation	IL36RN
chr2	113916539	113916996	458	*	c("macs_DMSO1__DMSO_1_new_peak_2513", "macs_DMSO2__DMSO_2_new_peak_2542", "macs_OLAP1__OLAP_1_new_peak_2344", "macs_OLAP2__OLAP_2_new_peak_2677")	1313	ENSG00000125637	113904903	113924902	+	inside	11636	7906	NearestLocation	PSD4
chr2	114689982	114690357	376	*	c("macs_DMSO1__DMSO_1_new_peak_2514", "macs_OLAP1__OLAP_1_new_peak_2345", "macs_DMSO2__DMSO_2_new_peak_2544", "macs_OLAP2__OLAP_2_new_peak_2679")	1314	ENSG00000234199	114727147	114747146	+	upstream	-37165	36790	NearestLocation	LINC01191
chr2	114716737	114717251	515	*	c("macs_OLAP2__OLAP_2_new_peak_2680", "macs_DMSO1__DMSO_1_new_peak_2515", "macs_OLAP1__OLAP_1_new_peak_2346", "macs_DMSO2__DMSO_2_new_peak_2545")	1315	ENSG00000234199	114727147	114747146	+	upstream	-10410	9896	NearestLocation	LINC01191
chr2	115512447	115512967	521	*	c("macs_OLAP1__OLAP_1_new_peak_2347", "macs_DMSO1__DMSO_1_new_peak_2516", "macs_DMSO2__DMSO_2_new_peak_2546", "macs_OLAP2__OLAP_2_new_peak_2681")	1316	ENSG00000231538	115581126	115601125	-	downstream	88678	68159	NearestLocation	DPP10-AS3
chr2	115853387	115853784	398	*	c("macs_DMSO1__DMSO_1_new_peak_2517", "macs_DMSO2__DMSO_2_new_peak_2547", "macs_OLAP1__OLAP_1_new_peak_2348", "macs_OLAP2__OLAP_2_new_peak_2682")	1317	ENSG00000235026	115908921	115928920	-	downstream	75533	55137	NearestLocation	DPP10-AS1
chr2	118872463	118872687	225	*	c("macs_OLAP1__OLAP_1_new_peak_2350", "macs_DMSO2__DMSO_2_new_peak_2550", "macs_OLAP2__OLAP_2_new_peak_2685", "macs_DMSO1__DMSO_1_new_peak_2522")	1318	ENSG00000227572	118840593	118860592	+	downstream	31870	11871	NearestLocation	NA
chr2	120095243	120095763	521	*	c("macs_DMSO2__DMSO_2_new_peak_2551", "macs_OLAP2__OLAP_2_new_peak_2687", "macs_OLAP1__OLAP_1_new_peak_2352", "macs_DMSO1__DMSO_1_new_peak_2523")	1319	ENSG00000155368	120114498	120134497	+	upstream	-19255	18735	NearestLocation	DBI
chr2	123124045	123124337	293	*	c("macs_OLAP1__OLAP_1_new_peak_2358", "macs_OLAP2__OLAP_2_new_peak_2693", "macs_DMSO1__DMSO_1_new_peak_2529", "macs_DMSO2__DMSO_2_new_peak_2554")	1320	ENSG00000224655	122538021	122558020	+	downstream	586024	566025	NearestLocation	NA
chr2	124476789	124477271	483	*	c("macs_DMSO1__DMSO_1_new_peak_2533", "macs_OLAP1__OLAP_1_new_peak_2359", "macs_DMSO2__DMSO_2_new_peak_2556", "macs_OLAP2__OLAP_2_new_peak_2694")	1321	ENSG00000221689	124429792	124449791	-	upstream	-26998	26998	NearestLocation	NA
chr2	124806253	124806607	355	*	c("macs_DMSO1__DMSO_1_new_peak_2534", "macs_DMSO2__DMSO_2_new_peak_2557", "macs_OLAP1__OLAP_1_new_peak_2361", "macs_OLAP2__OLAP_2_new_peak_2695")	1322	ENSG00000228400	124772751	124792750	-	upstream	-13503	13503	NearestLocation	NA
chr2	124941050	124941299	250	*	c("macs_OLAP1__OLAP_1_new_peak_2362", "macs_DMSO2__DMSO_2_new_peak_2558", "macs_DMSO1__DMSO_1_new_peak_2535", "macs_OLAP2__OLAP_2_new_peak_2696")	1323	ENSG00000228400	124772751	124792750	-	upstream	-148300	148300	NearestLocation	NA
chr2	125965573	125966070	498	*	c("macs_OLAP2__OLAP_2_new_peak_2697", "macs_DMSO1__DMSO_1_new_peak_2536", "macs_OLAP1__OLAP_1_new_peak_2363", "macs_DMSO2__DMSO_2_new_peak_2560")	1324	ENSG00000201853	125876410	125896409	+	downstream	89163	69164	NearestLocation	NA
chr2	129858721	129859101	381	*	c("macs_OLAP1__OLAP_1_new_peak_2368", "macs_DMSO1__DMSO_1_new_peak_2539", "macs_DMSO2__DMSO_2_new_peak_2562", "macs_OLAP2__OLAP_2_new_peak_2699")	1325	ENSG00000238277	129819299	129839298	-	upstream	-19423	19423	NearestLocation	NA
chr2	130092376	130092709	334	*	c("macs_DMSO1__DMSO_1_new_peak_2540", "macs_DMSO2__DMSO_2_new_peak_2563", "macs_OLAP2__OLAP_2_new_peak_2700", "macs_OLAP1__OLAP_1_new_peak_2369")	1326	ENSG00000204460	130021422	130041421	-	upstream	-50955	50955	NearestLocation	LINC01854
chr2	130286983	130287246	264	*	c("macs_DMSO1__DMSO_1_new_peak_2541", "macs_OLAP1__OLAP_1_new_peak_2370", "macs_DMSO2__DMSO_2_new_peak_2564", "macs_OLAP2__OLAP_2_new_peak_2701")	1327	ENSG00000233428	130243871	130263870	+	downstream	43112	23113	NearestLocation	NA
chr2	135215424	135215720	297	*	c("macs_DMSO1__DMSO_1_new_peak_2545", "macs_DMSO2__DMSO_2_new_peak_2568", "macs_OLAP2__OLAP_2_new_peak_2705", "macs_OLAP1__OLAP_1_new_peak_2371")	1328	ENSG00000234060	135067650	135087649	-	upstream	-127775	127775	NearestLocation	NA
chr2	135597231	135597545	315	*	c("macs_DMSO1__DMSO_1_new_peak_2546", "macs_OLAP1__OLAP_1_new_peak_2372", "macs_OLAP2__OLAP_2_new_peak_2706", "macs_DMSO2__DMSO_2_new_peak_2569")	1329	ENSG00000153086	135586118	135606117	+	inside	11113	8572	NearestLocation	ACMSD
chr2	135920927	135921240	314	*	c("macs_OLAP2__OLAP_2_new_peak_2707", "macs_OLAP1__OLAP_1_new_peak_2373", "macs_DMSO2__DMSO_2_new_peak_2570", "macs_DMSO1__DMSO_1_new_peak_2547")	1330	ENSG00000208308	135884199	135904198	+	downstream	36728	16729	NearestLocation	SNORA40B
chr2	138403022	138403294	273	*	c("macs_OLAP1__OLAP_1_new_peak_2375", "macs_DMSO1__DMSO_1_new_peak_2548", "macs_OLAP2__OLAP_2_new_peak_2709", "macs_DMSO2__DMSO_2_new_peak_2572")	1331	ENSG00000222394	138462903	138482902	+	upstream	-59881	59609	NearestLocation	NA
chr2	138505517	138505815	299	*	c("macs_OLAP1__OLAP_1_new_peak_2376", "macs_DMSO1__DMSO_1_new_peak_2549", "macs_DMSO2__DMSO_2_new_peak_2573", "macs_OLAP2__OLAP_2_new_peak_2710")	1332	ENSG00000222394	138462903	138482902	+	downstream	42614	22615	NearestLocation	NA
chr2	138650769	138651101	333	*	c("macs_DMSO1__DMSO_1_new_peak_2550", "macs_OLAP1__OLAP_1_new_peak_2377", "macs_OLAP2__OLAP_2_new_peak_2711", "macs_DMSO2__DMSO_2_new_peak_2574")	1333	ENSG00000234007	138673978	138693977	-	downstream	43208	22877	NearestLocation	NA
chr2	139651289	139651693	405	*	c("macs_OLAP1__OLAP_1_new_peak_2380", "macs_DMSO1__DMSO_1_new_peak_2553", "macs_OLAP2__OLAP_2_new_peak_2714", "macs_DMSO2__DMSO_2_new_peak_2577")	1334	ENSG00000229104	139644722	139664721	+	inside	6567	6567	NearestLocation	NA
chr2	139651289	139651693	405	*	c("macs_OLAP1__OLAP_1_new_peak_2380", "macs_DMSO1__DMSO_1_new_peak_2553", "macs_OLAP2__OLAP_2_new_peak_2714", "macs_DMSO2__DMSO_2_new_peak_2577")	1334	ENSG00000232992	139650318	139670317	-	inside	19028	971	Overlapping	NA
chr2	139917280	139917544	265	*	c("macs_DMSO1__DMSO_1_new_peak_2554", "macs_DMSO2__DMSO_2_new_peak_2579", "macs_OLAP1__OLAP_1_new_peak_2381", "macs_OLAP2__OLAP_2_new_peak_2716")	1335	ENSG00000226939	140113736	140133735	+	upstream	-196456	196192	NearestLocation	NA
chr2	142424556	142424817	262	*	c("macs_OLAP2__OLAP_2_new_peak_2718", "macs_DMSO1__DMSO_1_new_peak_2559", "macs_OLAP1__OLAP_1_new_peak_2382", "macs_DMSO2__DMSO_2_new_peak_2580")	1336	ENSG00000236767	142346645	142366644	-	upstream	-57912	57912	NearestLocation	NA
chr2	143511788	143512134	347	*	c("macs_DMSO1__DMSO_1_new_peak_2561", "macs_DMSO2__DMSO_2_new_peak_2582", "macs_OLAP2__OLAP_2_new_peak_2719", "macs_OLAP1__OLAP_1_new_peak_2383")	1337	ENSG00000229781	143601665	143621664	+	upstream	-89877	89531	NearestLocation	NA
chr2	144975413	144975747	335	*	c("macs_OLAP1__OLAP_1_new_peak_2385", "macs_DMSO1__DMSO_1_new_peak_2562", "macs_OLAP2__OLAP_2_new_peak_2721", "macs_DMSO2__DMSO_2_new_peak_2584")	1338	ENSG00000121964	145080136	145100135	-	downstream	124722	104389	NearestLocation	GTDC1
chr2	147891196	147891529	334	*	c("macs_OLAP1__OLAP_1_new_peak_2387", "macs_DMSO1__DMSO_1_new_peak_2565", "macs_OLAP2__OLAP_2_new_peak_2722", "macs_DMSO2__DMSO_2_new_peak_2587")	1339	ENSG00000238675	147882029	147902028	+	inside	9167	9167	NearestLocation	NA
chr2	148042545	148042855	311	*	c("macs_DMSO2__DMSO_2_new_peak_2588", "macs_OLAP1__OLAP_1_new_peak_2388", "macs_OLAP2__OLAP_2_new_peak_2723", "macs_DMSO1__DMSO_1_new_peak_2566")	1340	ENSG00000238860	148071540	148091539	+	upstream	-28995	28685	NearestLocation	NA
chr2	148242669	148242996	328	*	c("macs_DMSO1__DMSO_1_new_peak_2567", "macs_OLAP1__OLAP_1_new_peak_2389", "macs_OLAP2__OLAP_2_new_peak_2724", "macs_DMSO2__DMSO_2_new_peak_2589")	1341	ENSG00000207161	148219812	148239811	-	upstream	-2858	2858	NearestLocation	NA
chr2	148242669	148242996	328	*	c("macs_DMSO1__DMSO_1_new_peak_2567", "macs_OLAP1__OLAP_1_new_peak_2389", "macs_OLAP2__OLAP_2_new_peak_2724", "macs_DMSO2__DMSO_2_new_peak_2589")	1341	ENSG00000202074	148243109	148263108	-	downstream	20439	113	Overlapping	NA
chr2	148245440	148245756	317	*	c("macs_DMSO1__DMSO_1_new_peak_2568", "macs_DMSO2__DMSO_2_new_peak_2590", "macs_OLAP2__OLAP_2_new_peak_2725", "macs_OLAP1__OLAP_1_new_peak_2390")	1342	ENSG00000207161	148219812	148239811	-	upstream	-5629	5629	NearestLocation	NA
chr2	148245440	148245756	317	*	c("macs_DMSO1__DMSO_1_new_peak_2568", "macs_DMSO2__DMSO_2_new_peak_2590", "macs_OLAP2__OLAP_2_new_peak_2725", "macs_OLAP1__OLAP_1_new_peak_2390")	1342	ENSG00000202074	148243109	148263108	-	inside	17668	2331	Overlapping	NA
chr2	150413056	150413362	307	*	c("macs_OLAP1__OLAP_1_new_peak_2395", "macs_OLAP2__OLAP_2_new_peak_2728", "macs_DMSO2__DMSO_2_new_peak_2593", "macs_DMSO1__DMSO_1_new_peak_2571")	1343	ENSG00000231969	150433711	150453710	+	upstream	-20655	20349	NearestLocation	LOC101929231
chr2	150957309	150957792	484	*	c("macs_OLAP2__OLAP_2_new_peak_2731", "macs_DMSO2__DMSO_2_new_peak_2594", "macs_DMSO1__DMSO_1_new_peak_2573", "macs_OLAP1__OLAP_1_new_peak_2398")	1344	ENSG00000230645	151017938	151037937	+	upstream	-60629	60146	NearestLocation	NA
chr2	151022812	151023217	406	*	c("macs_OLAP1__OLAP_1_new_peak_2399", "macs_OLAP2__OLAP_2_new_peak_2732", "macs_DMSO1__DMSO_1_new_peak_2574", "macs_DMSO2__DMSO_2_new_peak_2595")	1345	ENSG00000230645	151017938	151037937	+	inside	4874	4874	NearestLocation	NA
chr2	151030942	151031346	405	*	c("macs_DMSO1__DMSO_1_new_peak_2575", "macs_OLAP1__OLAP_1_new_peak_2400", "macs_OLAP2__OLAP_2_new_peak_2733", "macs_DMSO2__DMSO_2_new_peak_2596")	1346	ENSG00000230645	151017938	151037937	+	inside	13004	6591	NearestLocation	NA
chr2	151351116	151351359	244	*	c("macs_OLAP2__OLAP_2_new_peak_2734", "macs_OLAP1__OLAP_1_new_peak_2401", "macs_DMSO2__DMSO_2_new_peak_2597", "macs_DMSO1__DMSO_1_new_peak_2576")	1347	ENSG00000115963	151385526	151405525	-	downstream	54409	34167	NearestLocation	RND3
chr2	151469507	151469901	395	*	c("macs_OLAP1__OLAP_1_new_peak_2403", "macs_OLAP2__OLAP_2_new_peak_2736", "macs_DMSO2__DMSO_2_new_peak_2599", "macs_DMSO1__DMSO_1_new_peak_2577")	1348	ENSG00000232359	151466582	151486581	-	inside	17074	2925	Overlapping	NA
chr2	151469507	151469901	395	*	c("macs_OLAP1__OLAP_1_new_peak_2403", "macs_OLAP2__OLAP_2_new_peak_2736", "macs_DMSO2__DMSO_2_new_peak_2599", "macs_DMSO1__DMSO_1_new_peak_2577")	1348	ENSG00000224048	151458896	151478895	+	inside	10611	8994	NearestLocation	LINC02612
chr2	151470748	151471032	285	*	c("macs_OLAP2__OLAP_2_new_peak_2737", "macs_OLAP1__OLAP_1_new_peak_2404", "macs_DMSO2__DMSO_2_new_peak_2600", "macs_DMSO1__DMSO_1_new_peak_2578")	1349	ENSG00000232359	151466582	151486581	-	inside	15833	4166	Overlapping	NA
chr2	151470748	151471032	285	*	c("macs_OLAP2__OLAP_2_new_peak_2737", "macs_OLAP1__OLAP_1_new_peak_2404", "macs_DMSO2__DMSO_2_new_peak_2600", "macs_DMSO1__DMSO_1_new_peak_2578")	1349	ENSG00000224048	151458896	151478895	+	inside	11852	7863	NearestLocation	LINC02612
chr2	152631082	152631357	276	*	c("macs_OLAP1__OLAP_1_new_peak_2405", "macs_DMSO1__DMSO_1_new_peak_2579", "macs_DMSO2__DMSO_2_new_peak_2601", "macs_OLAP2__OLAP_2_new_peak_2738")	1350	ENSG00000247730	152645317	152665316	+	upstream	-14235	13960	NearestLocation	NA
chr2	155444454	155444748	295	*	c("macs_DMSO1__DMSO_1_new_peak_2582", "macs_OLAP2__OLAP_2_new_peak_2743", "macs_DMSO2__DMSO_2_new_peak_2605", "macs_OLAP1__OLAP_1_new_peak_2409")	1351	ENSG00000223290	155436920	155456919	+	inside	7534	7534	Overlapping	NA
chr2	155444454	155444748	295	*	c("macs_DMSO1__DMSO_1_new_peak_2582", "macs_OLAP2__OLAP_2_new_peak_2743", "macs_DMSO2__DMSO_2_new_peak_2605", "macs_OLAP1__OLAP_1_new_peak_2409")	1351	ENSG00000241086	155436921	155456920	+	inside	7533	7533	NearestLocation	NA
chr2	158140044	158140340	297	*	c("macs_OLAP1__OLAP_1_new_peak_2411", "macs_DMSO1__DMSO_1_new_peak_2585", "macs_DMSO2__DMSO_2_new_peak_2607", "macs_OLAP2__OLAP_2_new_peak_2744")	1352	ENSG00000222404	158145671	158165670	-	downstream	25626	5331	NearestLocation	NA
chr2	159088107	159088378	272	*	c("macs_OLAP1__OLAP_1_new_peak_2413", "macs_OLAP2__OLAP_2_new_peak_2745", "macs_DMSO1__DMSO_1_new_peak_2586", "macs_DMSO2__DMSO_2_new_peak_2609")	1353	ENSG00000227480	159013163	159033162	+	downstream	74944	54945	NearestLocation	CCDC148-AS1
chr2	159659401	159659790	390	*	c("macs_DMSO1__DMSO_1_new_peak_2587", "macs_DMSO2__DMSO_2_new_peak_2610", "macs_OLAP1__OLAP_1_new_peak_2414", "macs_OLAP2__OLAP_2_new_peak_2746")	1354	ENSG00000163331	159641830	159661829	+	inside	17571	2039	NearestLocation	DAPL1
chr2	159855465	159855735	271	*	c("macs_DMSO2__DMSO_2_new_peak_2611", "macs_DMSO1__DMSO_1_new_peak_2588", "macs_OLAP2__OLAP_2_new_peak_2748", "macs_OLAP1__OLAP_1_new_peak_2415")	1355	ENSG00000213189	159850488	159870487	+	inside	4977	4977	NearestLocation	NA
chr2	159950023	159950384	362	*	c("macs_OLAP2__OLAP_2_new_peak_2749", "macs_OLAP1__OLAP_1_new_peak_2416", "macs_DMSO1__DMSO_1_new_peak_2589", "macs_DMSO2__DMSO_2_new_peak_2613")	1356	ENSG00000226878	159903372	159923371	-	upstream	-26652	26652	NearestLocation	NA
chr2	162171257	162171578	322	*	c("macs_OLAP2__OLAP_2_new_peak_2754", "macs_DMSO1__DMSO_1_new_peak_2592", "macs_DMSO2__DMSO_2_new_peak_2617", "macs_OLAP1__OLAP_1_new_peak_2422")	1357	ENSG00000115233	162154550	162174549	+	inside	16707	2971	NearestLocation	PSMD14
chr2	162328104	162328462	359	*	c("macs_DMSO1__DMSO_1_new_peak_2593", "macs_DMSO2__DMSO_2_new_peak_2618", "macs_OLAP1__OLAP_1_new_peak_2423", "macs_OLAP2__OLAP_2_new_peak_2755")	1358	ENSG00000224076	162270089	162290088	-	upstream	-38016	38016	NearestLocation	NA
chr2	162617782	162618002	221	*	c("macs_OLAP1__OLAP_1_new_peak_2424", "macs_DMSO1__DMSO_1_new_peak_2594", "macs_DMSO2__DMSO_2_new_peak_2619", "macs_OLAP2__OLAP_2_new_peak_2756")	1359	ENSG00000234732	162777977	162797976	-	downstream	180194	159975	NearestLocation	NA
