seqnames	start	end	width	strand	peakNames	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest	symbol
chr3	42465715	42465885	171	*	c("macs_OLAP1__OLAP_1_new_peak_2928", "macs_OLAP2__OLAP_2_new_peak_3309")	203	ENSG00000157093	42442093	42462092	-	upstream	-3623	3623	NearestLocation	LYZL4
chr3	42465715	42465885	171	*	c("macs_OLAP1__OLAP_1_new_peak_2928", "macs_OLAP2__OLAP_2_new_peak_3309")	203	ENSG00000239181	42453731	42473730	-	inside	8015	7845	Overlapping	NA
chr3	42465715	42465885	171	*	c("macs_OLAP1__OLAP_1_new_peak_2928", "macs_OLAP2__OLAP_2_new_peak_3309")	203	ENSG00000216013	42459305	42479304	-	inside	13589	6410	Overlapping	NA
chr3	43923366	43923562	197	*	c("macs_OLAP1__OLAP_1_new_peak_2931", "macs_OLAP2__OLAP_2_new_peak_3314")	204	ENSG00000235886	43811475	43831474	-	upstream	-91892	91892	NearestLocation	NA
chr3	48848969	48849190	222	*	c("macs_OLAP2__OLAP_2_new_peak_3322", "macs_OLAP1__OLAP_1_new_peak_2945")	205	ENSG00000224424	48875006	48895005	+	upstream	-26037	25816	NearestLocation	PRKAR2A-AS1
chr3	56964159	56964375	217	*	c("macs_OLAP1__OLAP_1_new_peak_2962", "macs_OLAP2__OLAP_2_new_peak_3342")	206	ENSG00000240198	56964069	56984068	+	inside	90	90	NearestLocation	ARHGEF3-AS1
chr3	65606830	65607036	207	*	c("macs_OLAP1__OLAP_1_new_peak_2974", "macs_OLAP2__OLAP_2_new_peak_3360")	207	ENSG00000224503	65563293	65583292	+	downstream	43537	23538	NearestLocation	NA
chr3	70852594	70852814	221	*	c("macs_OLAP2__OLAP_2_new_peak_3367", "macs_OLAP1__OLAP_1_new_peak_2982")	208	ENSG00000206939	70847502	70867501	+	inside	5092	5092	NearestLocation	NA
chr3	80711511	80711778	268	*	c("macs_OLAP2__OLAP_2_new_peak_3400", "macs_OLAP1__OLAP_1_new_peak_3002")	209	ENSG00000240691	80667229	80687228	-	upstream	-24283	24283	NearestLocation	NA
chr3	110330930	110331250	321	*	c("macs_OLAP2__OLAP_2_new_peak_3471", "macs_OLAP1__OLAP_1_new_peak_3061")	210	ENSG00000221206	110260813	110280812	-	upstream	-50118	50118	NearestLocation	NA
chr3	110330930	110331250	321	*	c("macs_OLAP2__OLAP_2_new_peak_3471", "macs_OLAP1__OLAP_1_new_peak_3061")	210	ENSG00000241649	110260813	110280812	-	upstream	-50118	50118	NearestLocation	NA
chr3	113510663	113510879	217	*	c("macs_OLAP2__OLAP_2_new_peak_3480", "macs_OLAP1__OLAP_1_new_peak_3067")	211	ENSG00000178075	113537030	113557029	+	upstream	-26367	26151	NearestLocation	GRAMD1C
chr3	119516905	119517166	262	*	c("macs_OLAP2__OLAP_2_new_peak_3492", "macs_OLAP1__OLAP_1_new_peak_3078")	212	ENSG00000240471	119500677	119520676	+	inside	16228	3510	NearestLocation	NA
chr3	122471380	122471652	273	*	c("macs_OLAP2__OLAP_2_new_peak_3505", "macs_OLAP1__OLAP_1_new_peak_3087")	213	ENSG00000238480	122459220	122479219	+	inside	12160	7567	NearestLocation	NA
chr3	122471380	122471652	273	*	c("macs_OLAP2__OLAP_2_new_peak_3505", "macs_OLAP1__OLAP_1_new_peak_3087")	213	ENSG00000239271	122459220	122479219	+	inside	12160	7567	NearestLocation	NA
chr3	137920660	137920906	247	*	c("macs_OLAP2__OLAP_2_new_peak_3536", "macs_OLAP1__OLAP_1_new_peak_3115")	214	ENSG00000138231	137883792	137903791	-	upstream	-16869	16869	NearestLocation	DBR1
chr3	137920660	137920906	247	*	c("macs_OLAP2__OLAP_2_new_peak_3536", "macs_OLAP1__OLAP_1_new_peak_3115")	214	ENSG00000114098	137896110	137916109	+	downstream	24550	4551	Overlapping	ARMC8
chr3	139905144	139905460	317	*	c("macs_OLAP2__OLAP_2_new_peak_3539", "macs_OLAP1__OLAP_1_new_peak_3118")	215	ENSG00000158258	139644218	139664217	+	downstream	260926	240927	NearestLocation	CLSTN2
chr3	140549278	140549542	265	*	c("macs_OLAP2__OLAP_2_new_peak_3543", "macs_OLAP1__OLAP_1_new_peak_3121")	216	ENSG00000224085	140611037	140631036	+	upstream	-61759	61495	NearestLocation	NA
chr3	145403419	145403625	207	*	c("macs_OLAP2__OLAP_2_new_peak_3558", "macs_OLAP1__OLAP_1_new_peak_3136")	217	ENSG00000241695	145392360	145412359	+	inside	11059	8734	NearestLocation	NA
chr3	150306429	150306685	257	*	c("macs_OLAP1__OLAP_1_new_peak_3144", "macs_OLAP2__OLAP_2_new_peak_3567")	218	ENSG00000120742	150311016	150331015	-	downstream	24586	4331	Overlapping	SERP1
chr3	150306429	150306685	257	*	c("macs_OLAP1__OLAP_1_new_peak_3144", "macs_OLAP2__OLAP_2_new_peak_3567")	218	ENSG00000198843	150310663	150330662	+	upstream	-4234	3978	NearestLocation	SELENOT
chr3	150838247	150838588	342	*	c("macs_OLAP2__OLAP_2_new_peak_3569", "macs_OLAP1__OLAP_1_new_peak_3146")	219	ENSG00000144893	150793452	150813451	+	downstream	44795	24796	NearestLocation	MED12L
chr3	155290061	155290340	280	*	c("macs_OLAP2__OLAP_2_new_peak_3587", "macs_OLAP1__OLAP_1_new_peak_3162")	220	ENSG00000239212	155365550	155385549	+	upstream	-75489	75210	NearestLocation	NA
chr3	156644418	156644637	220	*	c("macs_OLAP2__OLAP_2_new_peak_3591", "macs_OLAP1__OLAP_1_new_peak_3167")	221	ENSG00000241879	156685348	156705347	+	upstream	-40930	40711	NearestLocation	NA
chr3	172409799	172409998	200	*	c("macs_OLAP2__OLAP_2_new_peak_3638", "macs_OLAP1__OLAP_1_new_peak_3204")	222	ENSG00000231384	172388505	172408504	+	downstream	21294	1295	Overlapping	NA
chr3	172409799	172409998	200	*	c("macs_OLAP2__OLAP_2_new_peak_3638", "macs_OLAP1__OLAP_1_new_peak_3204")	222	ENSG00000242129	172410915	172430914	+	upstream	-1116	917	NearestLocation	NA
chr3	175369744	175369968	225	*	c("macs_OLAP1__OLAP_1_new_peak_3216", "macs_OLAP2__OLAP_2_new_peak_3650")	223	ENSG00000236241	175384590	175404589	-	downstream	34845	14622	NearestLocation	NA
chr3	183361357	183361660	304	*	c("macs_OLAP1__OLAP_1_new_peak_3236", "macs_OLAP2__OLAP_2_new_peak_3675")	224	ENSG00000114796	183343357	183363356	+	inside	18000	1696	NearestLocation	KLHL24
chr3	188930653	188930870	218	*	c("macs_OLAP1__OLAP_1_new_peak_3249", "macs_OLAP2__OLAP_2_new_peak_3690")	225	ENSG00000230115	188948384	188968383	-	downstream	37730	17514	NearestLocation	TPRG1-AS2
chr3	193581874	193582075	202	*	c("macs_OLAP1__OLAP_1_new_peak_3265", "macs_OLAP2__OLAP_2_new_peak_3706")	226	ENSG00000229155	193551814	193571813	-	upstream	-10061	10061	NearestLocation	NA
chr3	195100753	195100989	237	*	c("macs_OLAP2__OLAP_2_new_peak_3710", "macs_OLAP1__OLAP_1_new_peak_3269")	227	ENSG00000227433	195060394	195080393	+	downstream	40359	20360	NearestLocation	NA
chr3	197704174	197704458	285	*	c("macs_OLAP2__OLAP_2_new_peak_3714", "macs_OLAP1__OLAP_1_new_peak_3272")	228	ENSG00000201622	197711479	197731478	+	upstream	-7305	7021	NearestLocation	NA
chr4	2237467	2237736	270	*	c("macs_OLAP2__OLAP_2_new_peak_3719", "macs_OLAP1__OLAP_1_new_peak_3278")	229	ENSG00000130997	2220959	2240958	-	inside	3491	3222	NearestLocation	POLN
chr4	2237467	2237736	270	*	c("macs_OLAP2__OLAP_2_new_peak_3719", "macs_OLAP1__OLAP_1_new_peak_3278")	229	ENSG00000214367	2233892	2253891	-	inside	16424	3575	Overlapping	HAUS3
chr4	11345794	11346048	255	*	c("macs_OLAP2__OLAP_2_new_peak_3732", "macs_OLAP1__OLAP_1_new_peak_3289")	230	ENSG00000207716	11360452	11380451	+	upstream	-14658	14404	NearestLocation	MIR572
chr4	26084223	26084420	198	*	c("macs_OLAP2__OLAP_2_new_peak_3758", "macs_OLAP1__OLAP_1_new_peak_3307")	231	ENSG00000223895	25938429	25958428	+	downstream	145794	125795	NearestLocation	NA
chr4	30193628	30193873	246	*	c("macs_OLAP1__OLAP_1_new_peak_3311", "macs_OLAP2__OLAP_2_new_peak_3765")	232	ENSG00000237496	30000496	30020495	+	downstream	193132	173133	NearestLocation	NA
chr4	37877148	37877425	278	*	c("macs_OLAP2__OLAP_2_new_peak_3783", "macs_OLAP1__OLAP_1_new_peak_3323")	233	ENSG00000225041	37858183	37878182	+	inside	18965	757	Overlapping	NA
chr4	37877148	37877425	278	*	c("macs_OLAP2__OLAP_2_new_peak_3783", "macs_OLAP1__OLAP_1_new_peak_3323")	233	ENSG00000215241	37863644	37883643	+	inside	13504	6218	Overlapping	LINC02449
chr4	37877148	37877425	278	*	c("macs_OLAP2__OLAP_2_new_peak_3783", "macs_OLAP1__OLAP_1_new_peak_3323")	233	ENSG00000065882	37882709	37902708	+	upstream	-5561	5284	NearestLocation	TBC1D1
chr4	42910088	42910295	208	*	c("macs_OLAP1__OLAP_1_new_peak_3341", "macs_OLAP2__OLAP_2_new_peak_3803")	234	ENSG00000215203	42885285	42905284	+	downstream	24803	4804	NearestLocation	GRXCR1
chr4	45151338	45151572	235	*	c("macs_OLAP2__OLAP_2_new_peak_3805", "macs_OLAP1__OLAP_1_new_peak_3343")	235	ENSG00000224560	45406663	45426662	-	downstream	275324	255091	NearestLocation	NA
chr4	47689208	47689400	193	*	c("macs_OLAP2__OLAP_2_new_peak_3807", "macs_OLAP1__OLAP_1_new_peak_3344")	236	ENSG00000242262	47698390	47718389	+	upstream	-9182	8990	NearestLocation	NA
chr4	66145652	66145888	237	*	c("macs_OLAP1__OLAP_1_new_peak_3369", "macs_OLAP2__OLAP_2_new_peak_3837")	237	ENSG00000243199	66429178	66449177	+	upstream	-283526	283290	NearestLocation	NA
chr4	67909210	67909470	261	*	c("macs_OLAP1__OLAP_1_new_peak_3372", "macs_OLAP2__OLAP_2_new_peak_3840")	238	ENSG00000237203	68191995	68211994	+	upstream	-282785	282525	NearestLocation	NA
chr4	70104867	70105110	244	*	c("macs_OLAP2__OLAP_2_new_peak_3845", "macs_OLAP1__OLAP_1_new_peak_3378")	239	ENSG00000213759	70070450	70090449	-	upstream	-14418	14418	NearestLocation	UGT2B11
chr4	72391265	72391498	234	*	c("macs_OLAP1__OLAP_1_new_peak_3389", "macs_OLAP2__OLAP_2_new_peak_3854")	240	ENSG00000222236	72615334	72635333	-	downstream	244068	223836	NearestLocation	NA
chr4	72391265	72391498	234	*	c("macs_OLAP1__OLAP_1_new_peak_3389", "macs_OLAP2__OLAP_2_new_peak_3854")	240	ENSG00000240102	72615334	72635333	-	downstream	244068	223836	NearestLocation	NA
chr4	73146622	73146799	178	*	c("macs_OLAP2__OLAP_2_new_peak_3856", "macs_OLAP1__OLAP_1_new_peak_3390")	241	ENSG00000056291	72887522	72907521	+	downstream	259100	239101	NearestLocation	NPFFR2
chr4	100917667	100917899	233	*	c("macs_OLAP2__OLAP_2_new_peak_3940", "macs_OLAP1__OLAP_1_new_peak_3454")	242	ENSG00000164032	100861546	100881545	-	upstream	-36122	36122	NearestLocation	H2AFZ
chr4	106845689	106845899	211	*	c("macs_OLAP2__OLAP_2_new_peak_3957", "macs_OLAP1__OLAP_1_new_peak_3469")	243	ENSG00000168743	106806606	106826605	+	downstream	39083	19084	NearestLocation	NPNT
chr4	119676659	119676917	259	*	c("macs_OLAP1__OLAP_1_new_peak_3480", "macs_OLAP2__OLAP_2_new_peak_3971")	244	ENSG00000247154	119647201	119667200	+	downstream	29458	9459	NearestLocation	NA
chr4	122917115	122917353	239	*	c("macs_OLAP2__OLAP_2_new_peak_3975", "macs_OLAP1__OLAP_1_new_peak_3483")	245	ENSG00000138741	122862910	122882909	-	upstream	-34206	34206	NearestLocation	TRPC3
chr4	125055101	125055328	228	*	c("macs_OLAP2__OLAP_2_new_peak_3980", "macs_OLAP1__OLAP_1_new_peak_3487")	246	ENSG00000228489	124657382	124677381	-	upstream	-377720	377720	NearestLocation	NA
chr4	130585500	130585723	224	*	c("macs_OLAP2__OLAP_2_new_peak_3985", "macs_OLAP1__OLAP_1_new_peak_3495")	247	ENSG00000246876	130682634	130702633	-	downstream	117133	96911	NearestLocation	LINC02466
chr4	163423314	163423579	266	*	c("macs_OLAP1__OLAP_1_new_peak_3541", "macs_OLAP2__OLAP_2_new_peak_4050")	248	ENSG00000240064	163332678	163352677	-	upstream	-70637	70637	NearestLocation	NA
chr4	170025389	170025578	190	*	c("macs_OLAP1__OLAP_1_new_peak_3553", "macs_OLAP2__OLAP_2_new_peak_4067")	249	ENSG00000214671	170077424	170097423	+	upstream	-52035	51846	NearestLocation	NA
chr5	8538982	8539290	309	*	c("macs_OLAP1__OLAP_1_new_peak_3582", "macs_OLAP2__OLAP_2_new_peak_4101")	250	ENSG00000245729	8447672	8467671	-	upstream	-71311	71311	NearestLocation	LINC02226
chr5	16573527	16573737	211	*	c("macs_OLAP1__OLAP_1_new_peak_3600", "macs_OLAP2__OLAP_2_new_peak_4123")	251	ENSG00000246214	16606036	16626035	+	upstream	-32509	32299	NearestLocation	LOC101929524
chr5	23876450	23876643	194	*	c("macs_OLAP2__OLAP_2_new_peak_4138", "macs_OLAP1__OLAP_1_new_peak_3613")	252	ENSG00000234865	23970699	23990698	+	upstream	-94249	94056	NearestLocation	NA
chr5	25255340	25255551	212	*	c("macs_OLAP1__OLAP_1_new_peak_3616", "macs_OLAP2__OLAP_2_new_peak_4141")	253	ENSG00000199911	24900704	24920703	+	downstream	354636	334637	NearestLocation	NA
chr5	33999551	33999770	220	*	c("macs_OLAP1__OLAP_1_new_peak_3632", "macs_OLAP2__OLAP_2_new_peak_4164")	254	ENSG00000164175	33974836	33994835	-	upstream	-4716	4716	NearestLocation	SLC45A2
chr5	33999551	33999770	220	*	c("macs_OLAP1__OLAP_1_new_peak_3632", "macs_OLAP2__OLAP_2_new_peak_4164")	254	ENSG00000242110	33998214	34018213	-	inside	18662	1337	Overlapping	AMACR
chr5	41771698	41771918	221	*	c("macs_OLAP2__OLAP_2_new_peak_4191", "macs_OLAP1__OLAP_1_new_peak_3650")	255	ENSG00000083720	41860604	41880603	-	downstream	108905	88686	NearestLocation	OXCT1
chr5	42854009	42854271	263	*	c("macs_OLAP2__OLAP_2_new_peak_4196", "macs_OLAP1__OLAP_1_new_peak_3656")	256	ENSG00000246852	42941536	42961535	+	upstream	-87527	87265	NearestLocation	NA
chr5	67830297	67830474	178	*	c("macs_OLAP2__OLAP_2_new_peak_4242", "macs_OLAP1__OLAP_1_new_peak_3697")	257	ENSG00000145675	67512463	67532462	+	downstream	317834	297835	NearestLocation	PIK3R1
chr5	72720396	72720581	186	*	c("macs_OLAP2__OLAP_2_new_peak_4250", "macs_OLAP1__OLAP_1_new_peak_3706")	258	ENSG00000247993	72732084	72752083	+	upstream	-11688	11503	NearestLocation	NA
chr5	73626091	73626333	243	*	c("macs_OLAP1__OLAP_1_new_peak_3709", "macs_OLAP2__OLAP_2_new_peak_4254")	259	ENSG00000222827	73603812	73623811	+	downstream	22279	2280	NearestLocation	NA
chr5	73626091	73626333	243	*	c("macs_OLAP1__OLAP_1_new_peak_3709", "macs_OLAP2__OLAP_2_new_peak_4254")	259	ENSG00000244326	73603812	73623811	+	downstream	22279	2280	NearestLocation	NA
chr5	74570415	74570632	218	*	c("macs_OLAP1__OLAP_1_new_peak_3710", "macs_OLAP2__OLAP_2_new_peak_4256")	260	ENSG00000145700	74522704	74542703	-	upstream	-27712	27712	NearestLocation	ANKRD31
chr5	79424939	79425164	226	*	c("macs_OLAP1__OLAP_1_new_peak_3731", "macs_OLAP2__OLAP_2_new_peak_4273")	261	ENSG00000113296	79320992	79340991	+	downstream	103947	83948	NearestLocation	THBS4
chr5	79546700	79546909	210	*	c("macs_OLAP2__OLAP_2_new_peak_4276", "macs_OLAP1__OLAP_1_new_peak_3734")	262	ENSG00000164300	79541871	79561870	-	inside	15170	4829	Overlapping	SERINC5
chr5	79546700	79546909	210	*	c("macs_OLAP2__OLAP_2_new_peak_4276", "macs_OLAP1__OLAP_1_new_peak_3734")	262	ENSG00000239159	79525410	79545409	-	upstream	-1291	1291	NearestLocation	NA
chr5	79546700	79546909	210	*	c("macs_OLAP2__OLAP_2_new_peak_4276", "macs_OLAP1__OLAP_1_new_peak_3734")	262	ENSG00000242203	79525408	79545407	-	upstream	-1293	1293	Overlapping	NA
chr5	90905133	90905386	254	*	c("macs_OLAP1__OLAP_1_new_peak_3753", "macs_OLAP2__OLAP_2_new_peak_4298")	263	ENSG00000113369	90669150	90689149	-	upstream	-215984	215984	NearestLocation	ARRDC3
chr5	104597059	104597356	298	*	c("macs_OLAP1__OLAP_1_new_peak_3780", "macs_OLAP2__OLAP_2_new_peak_4333")	264	ENSG00000232159	104425176	104445175	+	downstream	171883	151884	NearestLocation	RAB9BP1
chr5	113083121	113083355	235	*	c("macs_OLAP1__OLAP_1_new_peak_3799", "macs_OLAP2__OLAP_2_new_peak_4356")	265	ENSG00000047188	112839411	112859410	+	downstream	243710	223711	NearestLocation	YTHDC2
chr5	145282066	145282313	248	*	c("macs_OLAP2__OLAP_2_new_peak_4444", "macs_OLAP1__OLAP_1_new_peak_3875")	266	ENSG00000204928	145242532	145262531	-	upstream	-19535	19535	NearestLocation	GRXCR2
chr5	158616073	158616481	409	*	c("macs_OLAP2__OLAP_2_new_peak_4474", "macs_OLAP1__OLAP_1_new_peak_3904")	267	ENSG00000145860	158626562	158646561	-	downstream	30488	10081	NearestLocation	RNF145
chr5	169361212	169361436	225	*	c("macs_OLAP2__OLAP_2_new_peak_4500", "macs_OLAP1__OLAP_1_new_peak_3927")	268	ENSG00000204767	169397745	169417744	-	downstream	56532	36309	NearestLocation	INSYN2B
chr5	173090008	173090178	171	*	c("macs_OLAP2__OLAP_2_new_peak_4512", "macs_OLAP1__OLAP_1_new_peak_3936")	269	ENSG00000145919	173033664	173053663	-	upstream	-36345	36345	NearestLocation	BOD1
chr5	179405614	179405820	207	*	c("macs_OLAP1__OLAP_1_new_peak_3941", "macs_OLAP2__OLAP_2_new_peak_4518")	270	ENSG00000242979	179351197	179371196	-	upstream	-34418	34418	NearestLocation	NA
chr6	3507028	3507222	195	*	c("macs_OLAP2__OLAP_2_new_peak_4527", "macs_OLAP1__OLAP_1_new_peak_3950")	271	ENSG00000137266	3447257	3467256	-	upstream	-39772	39772	NearestLocation	SLC22A23
chr6	3913825	3914067	243	*	c("macs_OLAP1__OLAP_1_new_peak_3952", "macs_OLAP2__OLAP_2_new_peak_4530")	272	ENSG00000218472	3904527	3924526	-	inside	10701	9298	Overlapping	NA
chr6	3913825	3914067	243	*	c("macs_OLAP1__OLAP_1_new_peak_3952", "macs_OLAP2__OLAP_2_new_peak_4530")	272	ENSG00000217135	3912117	3932116	+	inside	1708	1708	NearestLocation	NA
chr6	11288336	11288579	244	*	c("macs_OLAP2__OLAP_2_new_peak_4553", "macs_OLAP1__OLAP_1_new_peak_3971")	273	ENSG00000111859	11372582	11392581	-	downstream	104245	84003	NearestLocation	NEDD9
chr6	20589523	20589705	183	*	c("macs_OLAP1__OLAP_1_new_peak_3984", "macs_OLAP2__OLAP_2_new_peak_4579")	274	ENSG00000145996	20524689	20544688	+	downstream	64834	44835	NearestLocation	CDKAL1
chr6	35133593	35133800	208	*	c("macs_OLAP1__OLAP_1_new_peak_4009", "macs_OLAP2__OLAP_2_new_peak_4612")	275	ENSG00000124678	35099188	35119187	-	upstream	-14406	14406	NearestLocation	TCP11
chr6	35569764	35569982	219	*	c("macs_OLAP2__OLAP_2_new_peak_4613", "macs_OLAP1__OLAP_1_new_peak_4010")	276	ENSG00000243166	35557329	35577328	-	inside	7564	7346	Overlapping	NA
chr6	35569764	35569982	219	*	c("macs_OLAP2__OLAP_2_new_peak_4613", "macs_OLAP1__OLAP_1_new_peak_4010")	276	ENSG00000218749	35565406	35585405	+	inside	4358	4358	NearestLocation	NA
chr6	42013540	42013731	192	*	c("macs_OLAP2__OLAP_2_new_peak_4624", "macs_OLAP1__OLAP_1_new_peak_4025")	277	ENSG00000112576	42006611	42026610	-	inside	13070	6929	Overlapping	CCND3
chr6	42013540	42013731	192	*	c("macs_OLAP2__OLAP_2_new_peak_4624", "macs_OLAP1__OLAP_1_new_peak_4025")	277	ENSG00000137413	42008252	42028251	+	inside	5288	5288	NearestLocation	TAF8
chr6	48901744	48901935	192	*	c("macs_OLAP2__OLAP_2_new_peak_4632", "macs_OLAP1__OLAP_1_new_peak_4032")	278	ENSG00000221175	48807561	48827560	+	downstream	94183	74184	NearestLocation	NA
chr6	77575895	77576104	210	*	c("macs_OLAP2__OLAP_2_new_peak_4659", "macs_OLAP1__OLAP_1_new_peak_4061")	279	ENSG00000231762	77360204	77380203	+	downstream	215691	195692	NearestLocation	NA
chr6	96228744	96228910	167	*	c("macs_OLAP1__OLAP_1_new_peak_4075", "macs_OLAP2__OLAP_2_new_peak_4679")	280	ENSG00000219549	96070806	96090805	-	upstream	-137939	137939	NearestLocation	NA
chr6	108553044	108553295	252	*	c("macs_OLAP2__OLAP_2_new_peak_4703", "macs_OLAP1__OLAP_1_new_peak_4097")	281	ENSG00000238974	108554660	108574659	+	upstream	-1616	1365	NearestLocation	NA
chr6	108553044	108553295	252	*	c("macs_OLAP2__OLAP_2_new_peak_4703", "macs_OLAP1__OLAP_1_new_peak_4097")	281	ENSG00000242336	108554660	108574659	+	upstream	-1616	1365	NearestLocation	NA
chr6	108910511	108910753	243	*	c("macs_OLAP2__OLAP_2_new_peak_4704", "macs_OLAP1__OLAP_1_new_peak_4098")	282	ENSG00000228976	108929489	108949488	-	downstream	38977	18736	NearestLocation	NA
chr6	110977235	110977507	273	*	c("macs_OLAP2__OLAP_2_new_peak_4713", "macs_OLAP1__OLAP_1_new_peak_4106")	283	ENSG00000213150	110956903	110976902	+	downstream	20332	333	NearestLocation	NA
chr6	126063671	126063886	216	*	c("macs_OLAP2__OLAP_2_new_peak_4752", "macs_OLAP1__OLAP_1_new_peak_4139")	284	ENSG00000237742	126060333	126080332	-	inside	16661	3338	Overlapping	NA
chr6	126063671	126063886	216	*	c("macs_OLAP2__OLAP_2_new_peak_4752", "macs_OLAP1__OLAP_1_new_peak_4139")	284	ENSG00000135547	126058811	126078810	+	inside	4860	4860	NearestLocation	HEY2
chr6	131579551	131579790	240	*	c("macs_OLAP2__OLAP_2_new_peak_4770", "macs_OLAP1__OLAP_1_new_peak_4156")	285	ENSG00000218857	131496627	131516626	-	upstream	-62925	62925	NearestLocation	NA
chr6	141303010	141303236	227	*	c("macs_OLAP2__OLAP_2_new_peak_4805", "macs_OLAP1__OLAP_1_new_peak_4195")	286	ENSG00000216548	141234049	141254048	-	upstream	-48962	48962	NearestLocation	NA
chr6	165894466	165894860	395	*	c("macs_OLAP1__OLAP_1_new_peak_4246", "macs_OLAP2__OLAP_2_new_peak_4867")	287	ENSG00000199523	165813052	165833051	+	downstream	81414	61415	NearestLocation	NA
chr7	2870584	2870825	242	*	c("macs_OLAP1__OLAP_1_new_peak_4257", "macs_OLAP2__OLAP_2_new_peak_4880")	288	ENSG00000146535	2873959	2893958	-	downstream	23374	3134	Overlapping	GNA12
chr7	2870584	2870825	242	*	c("macs_OLAP1__OLAP_1_new_peak_4257", "macs_OLAP2__OLAP_2_new_peak_4880")	288	ENSG00000231357	2865256	2885255	+	inside	5328	5328	NearestLocation	NA
chr7	6309231	6309424	194	*	c("macs_OLAP2__OLAP_2_new_peak_4888", "macs_OLAP1__OLAP_1_new_peak_4263")	289	ENSG00000008256	6302276	6322275	-	inside	13044	6955	NearestLocation	CYTH3
chr7	9364376	9364676	301	*	c("macs_OLAP1__OLAP_1_new_peak_4269", "macs_OLAP2__OLAP_2_new_peak_4897")	290	ENSG00000233876	9644609	9664608	+	upstream	-280233	279933	NearestLocation	NA
chr7	13938984	13939207	224	*	c("macs_OLAP1__OLAP_1_new_peak_4289", "macs_OLAP2__OLAP_2_new_peak_4919")	291	ENSG00000224330	13888651	13908650	-	upstream	-30334	30334	NearestLocation	NA
chr7	17029575	17029839	265	*	c("macs_OLAP1__OLAP_1_new_peak_4296", "macs_OLAP2__OLAP_2_new_peak_4933")	292	ENSG00000232841	17063103	17083102	-	downstream	53527	33264	NearestLocation	NA
chr7	20344104	20344316	213	*	c("macs_OLAP1__OLAP_1_new_peak_4306", "macs_OLAP2__OLAP_2_new_peak_4942")	293	ENSG00000226097	20326332	20346331	+	inside	17772	2015	Overlapping	LOC101927769
chr7	20344104	20344316	213	*	c("macs_OLAP1__OLAP_1_new_peak_4306", "macs_OLAP2__OLAP_2_new_peak_4942")	293	ENSG00000105855	20360726	20380725	+	upstream	-16622	16410	NearestLocation	ITGB8
chr7	29482058	29482251	194	*	c("macs_OLAP1__OLAP_1_new_peak_4340", "macs_OLAP2__OLAP_2_new_peak_4979")	294	ENSG00000176532	29593428	29613427	+	upstream	-111370	111177	NearestLocation	PRR15
chr7	41229641	41229817	177	*	c("macs_OLAP2__OLAP_2_new_peak_4998", "macs_OLAP1__OLAP_1_new_peak_4359")	295	ENSG00000224017	41131203	41151202	+	downstream	98438	78439	NearestLocation	LINC01449
chr7	44102490	44102686	197	*	c("macs_OLAP2__OLAP_2_new_peak_5003", "macs_OLAP1__OLAP_1_new_peak_4362")	296	ENSG00000164708	44095187	44115186	-	inside	12696	7303	Overlapping	PGAM2
chr7	44102490	44102686	197	*	c("macs_OLAP2__OLAP_2_new_peak_5003", "macs_OLAP1__OLAP_1_new_peak_4362")	296	ENSG00000239775	44094508	44114507	+	inside	7982	7982	Overlapping	NA
chr7	44102490	44102686	197	*	c("macs_OLAP2__OLAP_2_new_peak_5003", "macs_OLAP1__OLAP_1_new_peak_4362")	296	ENSG00000247146	44101875	44121874	+	inside	615	615	NearestLocation	NA
chr7	44102490	44102686	197	*	c("macs_OLAP2__OLAP_2_new_peak_5003", "macs_OLAP1__OLAP_1_new_peak_4362")	296	ENSG00000244863	44105338	44125337	+	upstream	-2848	2652	Overlapping	NA
chr7	51674479	51674701	223	*	c("macs_OLAP2__OLAP_2_new_peak_5022", "macs_OLAP1__OLAP_1_new_peak_4383")	297	ENSG00000229478	51658270	51678269	-	inside	3790	3568	Overlapping	NA
chr7	51674479	51674701	223	*	c("macs_OLAP2__OLAP_2_new_peak_5022", "macs_OLAP1__OLAP_1_new_peak_4383")	297	ENSG00000229403	51671948	51691947	+	inside	2531	2531	NearestLocation	NA
chr7	51983610	51983846	237	*	c("macs_OLAP2__OLAP_2_new_peak_5023", "macs_OLAP1__OLAP_1_new_peak_4384")	298	ENSG00000242650	51774384	51794383	+	downstream	209226	189227	NearestLocation	NA
chr7	93492113	93492335	223	*	c("macs_OLAP2__OLAP_2_new_peak_5085", "macs_OLAP1__OLAP_1_new_peak_4447")	299	ENSG00000234695	93510226	93530225	+	upstream	-18113	17891	NearestLocation	LOC105375401
chr7	97381590	97381771	182	*	c("macs_OLAP2__OLAP_2_new_peak_5101", "macs_OLAP1__OLAP_1_new_peak_4455")	300	ENSG00000006128	97351221	97371220	+	downstream	30369	10370	NearestLocation	TAC1
chr7	105102040	105102268	229	*	c("macs_OLAP1__OLAP_1_new_peak_4472", "macs_OLAP2__OLAP_2_new_peak_5118")	301	ENSG00000239982	105050478	105070477	-	upstream	-31563	31563	NearestLocation	NA
chr7	110317462	110317729	268	*	c("macs_OLAP1__OLAP_1_new_peak_4488", "macs_OLAP2__OLAP_2_new_peak_5141")	302	ENSG00000228540	110355882	110375881	-	downstream	58419	38153	NearestLocation	NA
